year,month,inflation
1930,2,-0.005847953216374352
1930,3,-0.005882352941176554
1930,4,0.005917159763313694
1930,5,-0.005882352941176554
1930,6,-0.017543859649122848
1930,7,-0.0404624277456647
1930,8,-0.04624277456647403
1930,9,-0.0404624277456647
1930,10,-0.04624277456647403
1930,11,-0.05202312138728336
1930,12,-0.0639534883720929
1931,1,-0.07017543859649128
1931,2,-0.07647058823529417
1931,3,-0.07692307692307687
1931,4,-0.08823529411764706
1931,5,-0.09467455621301764
1931,6,-0.10119047619047625
1931,7,-0.09036144578313263
1931,8,-0.08484848484848487
1931,9,-0.09638554216867477
1931,10,-0.09696969696969694
1931,11,-0.10365853658536582
1931,12,-0.09316770186335414
1932,1,-0.10062893081761004
1932,2,-0.10191082802547768
1932,3,-0.10256410256410255
1932,4,-0.10322580645161288
1932,5,-0.1045751633986929
1932,6,-0.09933774834437087
1932,7,-0.09933774834437087
1932,8,-0.10596026490066222
1932,9,-0.10666666666666665
1932,10,-0.10738255033557044
1932,11,-0.10204081632653061
1932,12,-0.10273972602739727
1933,1,-0.09790209790209792
1933,2,-0.099290780141844
1933,3,-0.10000000000000002
1933,4,-0.09352517985611515
